date,High Innovation,High Adaptation-change,High Measurement,High Upskilling,High Advocacy,Low Advocacy
2017-03-31,0.21445185319574459,0.22350447273450247,0.33105721397134535,0.8893898755926279,0.5435175378302683,0.17042050751617588
2017-04-28,0.29859434907047006,0.2654959957379206,0.36466857789516327,0.9379734015244654,0.560548881210368,0.20702719910593598
2017-05-31,0.3103967864738399,0.26867223466854184,0.3728834862961117,0.9091682440744857,0.5954465903931652,0.1793410471785079
2017-06-30,0.32445398862028646,0.32080629610090966,0.42410703636109526,0.9372645049476749,0.4923700978059308,0.1754800951186588
2017-07-31,0.3740895348813786,0.21549212665506118,0.47799697783318656,0.7752535099235007,0.39260388764613097,0.10269406646451157
2017-08-31,0.38082722576501554,0.21730436157307037,0.43605014488065375,0.730986201526822,0.43929175706628354,0.028113586497113124
2017-09-29,0.31372023228820056,0.1821364641978647,0.4037349001829586,0.673384653681516,0.36925221398350416,0.050146046629025276
2017-10-31,0.29221269793532845,0.2298611517569245,0.38047192330805274,0.6356932286801695,0.3531702994172227,-0.010506184643027647
2017-11-30,0.30076845209327596,0.2460760161244932,0.3948186448961509,0.6798941284845732,0.34483729710519695,-0.029625181989812687
2017-12-29,0.21628269586885884,0.3777926699235305,0.4280505088915393,0.6101433083921906,0.26070323964177594,0.09466668275816337
2018-01-31,0.2509160959196451,0.5477070286923977,0.34344594674887774,0.7152160814260867,0.4412824125053599,0.0035622081435442987
2018-02-28,0.144025645952706,0.3626602499694226,0.2219509577120972,0.5021086505417661,0.39812127582325846,0.09671135667301567
2018-03-29,0.19004458410851133,0.4238969267485935,0.32222016666754494,0.5578454669699118,0.4406731569558243,0.25232358515152625
2018-04-30,0.10628363709049815,0.3285063673825372,0.24317478911679002,0.5086010445229855,0.3392765290743727,0.10480924714160728
2018-05-31,0.11096413769212263,0.2826349537274948,0.26147707283387,0.4932585456511357,0.34272398301002927,0.03540945529118594
2018-06-29,0.07257998494030038,0.29708950147733254,0.17493443719973395,0.4712273224822265,0.3036638904372706,0.16974005801996056
2018-07-31,0.11863870920518116,0.32430103901138574,0.17400337089854978,0.47265019010379267,0.26290618084562634,0.16324534629232162
2018-08-31,0.14949565510651835,0.4403911889501797,0.20569970817316174,0.4773434177380914,0.17190998640459915,0.19743219180897997
2018-09-28,0.14384399020574873,0.41780277886643247,0.1828449177730001,0.4212529396776221,0.1827304921370443,0.20135134151702716
2018-10-31,0.07827176493130716,0.07602707001488396,0.03561465385085083,0.10848592597979279,0.05366151732001467,-0.039603243110643116
2018-11-30,0.06388042780548242,0.17397912880463612,0.1276163304639759,-0.020564574593695872,-0.05094101289020414,0.04946133779858841
2018-12-31,0.12925284974546392,0.14229404623372144,0.20580839879654111,-0.05317779041864246,-0.183807175947853,-0.008744789802365371
2019-01-31,0.17512672021329112,0.19708426539706259,0.1833300148096817,-0.08280238438430576,-0.1280285674431938,-0.019395666727090033
2019-02-28,0.17839186842003962,0.17620066093319742,0.216048113417024,-0.09600477634039528,-0.13958451558763607,-0.006441219952632693
2019-03-29,0.15330721565233052,0.14665652433956633,0.1931766432658828,-0.0793697310627195,-0.13400647884000105,-0.008614092491339154
2019-04-30,0.10264650009164644,0.0928940607597819,0.1027994605582927,-0.05634465841015435,-0.027635318339166437,-0.026467797736319687
2019-05-31,0.08417718325989443,0.08578932094473879,0.020420746381235033,-0.22374845936706123,-0.0514166636836948,-0.07445513793822245
2019-06-28,0.16759086937759915,0.03752809861261164,0.043498499569030846,-0.12282903886334606,0.08430642573802782,-0.0004616088275447572
2019-07-31,0.183340498835732,0.16051741545705733,0.026157440674259402,-0.12386312401748112,0.14237340527827358,0.05763813156999198
2019-08-30,0.183064131145675,0.17120722704568048,-0.03849287444136673,-0.17403292789642544,0.1266170328311712,0.028769072713433208
2019-09-30,0.1688593271177079,0.25572931157992684,0.0921317040498012,-0.07875368186401499,0.22181335495193377,0.15927524383348401
2019-10-31,0.15851237550689146,0.17976241292817707,0.11958945850552993,-0.1402834572436612,0.17019074993932548,0.1560538172375473
2019-11-29,0.039008990524038833,0.13593069657180568,0.10058973661928983,-0.15634545038991954,0.18485974951721507,0.12394879969803818
2019-12-31,0.0229620743157794,0.05141977120452701,0.11075246258663629,-0.013802542307332466,0.020958722805699215,0.2178710361054535
2020-01-31,0.033167242586414125,0.05021812261147751,0.11245986787188822,-0.02268579306516072,0.016077603092222836,0.216502435869652
2020-02-28,0.0329367881957493,0.13458770050058433,0.08855165045465796,-0.04399069188592808,0.007559774250301965,0.15723891831507641
2020-03-31,-0.1275223203216287,-0.022211368580422608,-0.10842631253243407,-0.21221062439357996,-0.10713597220347992,-0.0352663931025341
2020-04-30,-0.09488355394144032,-0.035080926205508955,-0.03607230711569365,-0.10013249912299926,0.005488728552994315,0.08552385885650393
2020-05-29,-0.05089462110303744,0.028919142315647406,0.20813457761701093,0.04604549354450249,0.15506764883163138,0.3162582225144128
2020-06-30,-0.09515507748975205,0.10331065379234405,0.08613133141690055,0.0952246073415417,0.04226235757299057,0.22727999934018217
2020-07-31,-0.1368171699832026,0.10462560027352885,0.09808564991125346,0.11412967974305288,0.11523240517532174,0.2673136727078451
2020-08-31,-0.08221132382192431,0.178155642093339,0.13204075900380463,0.1960099539960357,0.11542663586117974,0.33730076873736903
2020-09-30,0.10390866983480951,0.3283608577835252,0.1457766659421098,0.23899373806520574,0.30587399236360224,0.4858704932686583
2020-10-30,0.4170367347563027,0.8476569685442847,0.28851352199341457,0.13363136996449546,0.29456902072322194,0.5964676435808287
2020-11-30,0.30430214230290864,0.6511938272182954,0.16063220765124442,0.1730294526286179,0.03635958317443644,0.33736581252352915
2020-12-31,0.34726073866692,0.8826060149353511,0.06145428605189768,-0.019362987149992267,0.10543287723661054,0.3392698179542831
2021-01-29,0.1284244946259792,0.6755794213874333,-0.014508116256703646,-0.24329661397075514,-0.013562356142320622,0.11132844470472616
2021-02-26,0.16824347225766745,0.6678637482840953,-0.19641772288189632,-0.15926225455277998,-0.07442292618971069,0.21039641578774992
2021-03-31,0.2990402208884576,0.7941619228363639,-0.07213289344472873,-0.2064082594197827,0.06566996020817606,0.2917908490320915
2021-04-30,0.29494751083263715,0.8206268992440988,-0.052697437739421815,-0.21646465290270944,-0.01570848314283224,0.35121908286200065
2021-05-28,0.3138566902919181,0.9010154136232502,0.0689704118564583,-0.07854832041257215,-0.025457715875181586,0.33801925105014446
2021-06-30,0.24566775093909682,0.8291227790808313,0.0480114486877426,-0.1754833989685401,-0.10897987717571885,0.2704356944568375
2021-07-30,0.22523095579132596,0.807733687128833,0.00787174381483613,-0.12106306958298421,-0.1875703893311655,0.29991061236389327
2021-08-31,0.1720980884714831,0.8092188626214044,0.12322788644481478,-0.08116641539182595,-0.2175505340522976,0.3818322938151931
2021-09-30,0.06562748534963353,0.6389212101666241,0.005718460025068928,-0.061597560103191173,-0.35412765263714147,0.27047996027343046
2021-10-29,0.005520810727068393,0.6578117014407139,-0.09419485261189231,-0.05121632639936413,-0.3251167986766299,0.2219248432569747
2021-11-30,-0.01469750105804335,0.6161746182927919,-0.0914668515775407,-0.10749250335212945,-0.39658800819980433,0.21676813922277038
2021-12-31,0.08543641932009094,0.659367356136044,-0.00326325635425867,-0.17599537676394728,-0.26027416784759927,0.2237303939730847
2022-01-31,-0.03479702030357823,0.5023671202826631,-0.05920990473562515,-0.1882743476435158,-0.33624914376098025,0.1893882095557078
2022-02-28,0.04445545140446305,0.5427012338948343,-0.048040999687574804,-0.015237404170270086,-0.265981546438824,0.3233728482266154
2022-03-31,-0.18804612876354065,0.6302784562558494,-0.18023928249390436,-0.037456068167283085,-0.2396672816840918,0.3805670546513885
2022-04-29,0.03771716805695041,0.5233481545428791,-0.09275642857981603,0.05558828699965224,-0.16732200992856494,0.5259275844995942
2022-05-31,-0.02649889360729385,0.4292307300444069,-0.15800803614056624,-0.1578890093424763,-0.29237302924679703,0.3796658258328437
2022-06-30,0.10249291607291175,0.047765367769688594,-0.18765111574430685,-0.027954052940780634,-0.08749355810460098,0.34881063529669243
2022-07-29,0.047071510919204695,0.177495437585666,-0.16754014515940402,0.06726198839036884,-0.026228592044798604,0.419675848401249
2022-08-31,0.06911042773150344,0.3604666256947895,-0.13623295840024197,0.14224244185665358,-0.07860969123276595,0.4666395641476005
2022-09-30,-0.15363166419217317,0.20229854365207026,-0.21507799200782163,0.16814971710886004,-0.2660923972914594,0.30536355354614997
2022-10-31,-0.27962474019532,0.028168816362909355,-0.2624199596263028,0.2031217384630321,-0.327227294717272,0.2535190248373236
2022-11-30,-0.23279639311336708,0.12562974937429627,-0.2769626920544367,0.21217210117597163,-0.2247206031846802,0.27262131150883656
2022-12-30,-0.16541639790017193,0.31373776042154355,-0.2172038165716218,0.28711476322209617,-0.2370195805038435,0.30182487023383436
2023-01-31,0.14318528408099984,0.39098332333351826,0.08160532942419652,0.5378977021737688,0.058744596710288643,0.5810968414460533
2023-02-28,0.19283374807761422,0.5068484983950314,0.21227967740498632,0.5175482863672641,0.08603364044628026,0.5675296190716925
2023-03-31,0.16621788313059394,0.4993701717904865,0.2135972918854312,0.5044514434472812,0.04755754305737747,0.5535620045447573
2023-04-28,0.13657717763712585,0.49127312191964045,0.2235551952868765,0.4823004438618943,0.0008856632943540221,0.4890308768732954
2023-05-31,0.10435482265112617,0.5000847154525545,0.1430219776165862,0.4178547932626172,-0.04776469687442397,0.47624370674640804
2023-06-30,0.260537319770233,0.675731990639969,0.2884499430034154,0.5588230903387394,0.07483845264915706,0.5924090567163867
2023-07-31,0.19522160002678973,0.5676444041206066,0.24457556067187886,0.4489352922862607,0.07448589982125037,0.49153958596312597
2023-08-31,0.20754582157895046,0.5480706482227327,0.2580076262192305,0.4651696367443703,0.11820593197622797,0.447474797957571
2023-09-29,0.31978028416769566,0.6113387832347399,0.3617437587178262,0.5416965167924332,0.2458855771094547,0.5686981623153937
2023-10-31,0.32203703278422724,0.6923728157722676,0.45566168306596166,0.5510883170221785,0.2855229106855893,0.6233775920709143
2023-11-30,0.3155623656444515,0.5906756511901053,0.34597529619598855,0.5597766707114492,0.29460549644335365,0.5590633265230974
2023-12-29,0.19746329247119915,0.5673338139388585,0.22029977589788674,0.4561560780631007,0.19081328991006774,0.44017978923100215
2024-01-31,0.20368576382361214,0.5431748784455355,0.19692314348327622,0.4768115440470163,0.19774657807179685,0.42735190784247484
2024-02-29,0.33335747525348136,0.5901867924174643,0.27885865583921543,0.3936268379286228,0.14499977761236504,0.47343972364358045
2024-03-28,0.4206184360971653,0.5224264760212252,0.2936803359966168,0.46675828566892863,0.2169374412755566,0.4733835980979804
2024-04-30,0.2784951428153164,0.48009878831948316,0.22878979055692306,0.48024968340274243,0.17514807649633213,0.4099221088598696
2024-05-31,0.23675825787091315,0.4257910661229634,0.18526044343097514,0.4760579560239945,0.1995490871477985,0.3508151011736184
2024-06-28,0.12578771528081525,0.488271733974172,0.2213743511138843,0.38480742491856096,0.09706467693756338,0.32559273742369715
2024-07-31,0.06266275313189412,0.4025166471980406,0.1910784662693759,0.2905169166744118,0.10384004172701172,0.2571432549286818
2024-08-30,0.1082266557884198,0.4103959552999592,0.27301426300030085,0.30972063149692314,0.11577543901760695,0.2640384533191276
2024-09-30,0.1770411077074478,0.4652975314756803,0.3076865460582281,0.2494002810863707,0.12118625237055958,0.3173894261175331
2024-10-31,0.2061519101194385,0.45247446002808556,0.3225172804988983,0.18795603431105923,0.17929723241594953,0.23825563503685787
2024-11-29,0.17771583012897996,0.39808252469840755,0.26972353220749656,0.09204758947318492,0.16757315440633336,0.18551893622679083
2024-12-31,-0.05892117917646267,0.1841224889326344,0.08258133442591631,-0.12844315042374732,0.1083994636406882,-0.06865775767277249
